Cosmetics/ Personal Care,"Companies in this industry manufacture toiletries and grooming products, including perfumes, shampoos, skin lotions, and shaving cream, as well as lipstick, mascara, and other cosmetics. Major companies include Estee Lauder, Johnson & Johnson, and Procter & Gamble (all based in the US), as well as L’Oreal (France), Shiseido (Japan), and Unilever (the Netherlands and the UK).
Demand is driven by population growth and consumer preferences. The profitability of individual companies depends on product innovation, effective sales and marketing, and efficient operations. Large companies have scale advantages in purchasing, manufacturing, distribution, and marketing. Small companies can compete effectively by offering specialized products. The US industry is concentrated: the 50 largest firms account for about 85 percent of industry revenue.
Major products include cosmetics (35 percent of industry revenue), hair products (25 percent), and creams and lotions (20 percent). Other products include perfume (10 percent), toothpaste and mouthwashes (5 percent), and shaving preparations.
",http://www.hoovers.com/industry-facts.personal-care-products-manufacturing.1192.html 
Distribution/ Wholesale,"Companies in this sector serve as wholesale distributors of nondurable or durable goods, typically specializing by product. Major US distributors include Avnet (electronics), McKesson (drugs), and SYSCO (foods); top companies based outside the US include Alliance Boots (Switzerland, drugs), Brenntag (Germany, chemicals), Mediceo (Japan, medical products), and WPG (Taiwan, electronic components). For most distributors, demand is closely linked to local economic activity. The profitability of individual companies depends on efficient inventory management and order fulfillment operations. Large companies can supply customers with a wider range of goods and in more markets, but smaller distributors can compete successfully by carrying specialty products or providing add-on services. In the US, the industry is highly fragmented: the 50 largest distributors generate about 25 percent of industry revenue. The major segments of the US wholesale sector are distribution of nondurable goods (55 percent of industry revenue) and durable goods (45 percent). Leading categories of nondurable goods segments are groceries, petroleum products, and drugs. The largest durable goods categories are professional and commercial equipment, motor vehicles and parts, machinery, and electrical goods.",http://www.hoovers.com/industry-facts.wholesale-sector.1800.html 
Electronics,"Companies in this industry manufacture semiconductors and other electronic components. Products include diodes, transistors, integrated circuits, silicone wafers, and other solid-state and semiconductor components. Companies that make capacitors, resistors, and transformers, as well as electron tubes (cathode ray tubes and vacuum tubes), printed circuit assemblies, and connectors are also included in this industry.",http://www.hoovers.com/industry-facts.electronic-component-manufacturing.1235.html
Energy,"Companies in this industry operate exchanges used to trade energy commodities contracts. Commodities traded on these exchanges include electricity, natural gas, and oil. Establishments trading securities or other commodities, along with energy producers and distributors, are covered separately.",http://www.hoovers.com/industry-facts.energy-exchanges.1274.html 
Engineering & Construction,"Companies in this sector construct buildings or projects such as dams, highways, and utility systems. Major companies include Jacobs Engineering, KBR, Kiewit, and PulteGroup (all based in the US), as well as China Railway Construction, HOCHTIEF (Germany), and VINCI (France). Demand is driven by demographics and the health of the economy. As the population grows, demand for housing, infrastructure, and natural resources also increases. Houses, roads, schools, hospitals, utilities, offices, shopping centers, and other buildings must be constructed, refurbished, or expanded in order to keep up with demand. The profitability of individual companies depends on their ability to secure contracts and control costs. Large companies enjoy economies of scale in financing and the ability of offer a broad range of services in many locations. Smaller companies can compete effectively by specializing in particular services or focusing on a certain geography. The industry is fragmented. Major services include design, engineering, construction, project management and maintenance of buildings and structures. Commercial and heavy construction contractors focus on building nonresidential buildings (industrial, commercial, institutional) and heavy civil engineering projects. Residential construction contractors build multifamily housing, such as apartment complexes, and single family homes, in addition to acquiring and developing land. Nonresidential construction accounts for about two-thirds of the annual value of construction put in place in the US; residential construction accounts for about one-third.",http://www.hoovers.com/industry-facts.construction-sector.1149.html
Environmental Control,"Companies in this industry provide advice and assistance to businesses and other organizations on environmental issues. Major US-based companies include Veolia Environmental Services North America and Tetra Tech, as well as the environmental and consulting divisions of large engineering and construction firms such as Bechtel, CH2M HILL, and URS. Other major companies include AMEC Earth & Environmental and Golder Associates (both based in Canada), Environmental Resources Management (the UK), and Arcadis (Netherlands). Demand is driven by the needs of businesses and government agencies to comply with new, existing or anticipated environmental laws and regulations. The profitability of an individual company depends on its ability to accurately predict project costs and to secure contracts with large organizations such as the US government. Large firms have the advantage of providing a wide range of environmental expertise and can thus offer ""one-stop shopping"" for clients. Small firms are able to compete by specializing in regional markets or particular areas of expertise. The US industry is fragmented: the 50 largest firms account for about 30 percent of industry revenue. Major environmental consulting services include environmental assessment (determining the environmental condition of a particular site), site remediation (cleaning up polluted areas), natural resource management (strategies for managing a particular environment), environmental auditing (determining an organization's environmental impact), waste management, and environmental policy development. Of the major sources of consulting-specific revenue worldwide, water and waste management services account for 30 percent; contaminated land services, 29 percent; environmental management, compliance, and due diligence, 14 percent; environmental impact assessment and sustainable development, 14 percent; and climate change and energy, about 8 percent, according to an assessment of the aggregated revenues of the world's top 20 firms by Environment Analyst.",http://www.hoovers.com/industry-facts.environmental-consulting-services.1862.html 
Food & Beverages,"Companies in this industry manufacture and process a wide variety of foods, including meat, seafood, dairy products, fruits and vegetables, milled grains and oilseeds, baked goods, and candy. Major companies include US-based Archer-Daniels-Midland (ADM), ConAgra Foods, Frito-Lay Kellogg, Kraft Foods, Mondelez International, and Tyson Foods; along with Grupo Bimbo (Mexico), Groupe Danone (France), JBS (Brazil), Maruha Nichiro Holdings (Japan), Nestlé (Switzerland), and Unilever (The Netherlands). Demand is driven by food consumption, which depends on population growth. The profitability of individual companies depends on efficient operations, because products are commodities subject to intense price competition. Companies compete largely based on cost and their ability to distribute the finished product. Large companies have economies of scale in purchasing and distribution. Small companies can compete effectively in local or regional markets and by developing popular products. The industry is concentrated: the 50 largest companies account for more than half of industry revenue. Major products include processed meats (27 percent of industry revenue), dairy products (15 percent), processed fruit and vegetables (10 percent), edible oils (8 percent), pet foods (7 percent), and baked goods (5 percent). Companies in the industry also make snack foods, candy, milled grain products, seasonings and dressings, breakfast cereals, cookies and crackers, seafood products, coffee and tea, and sugar.",http://www.hoovers.com/industry-facts.food-manufacturing.1349.html
Financial Services,"Companies in this industry engage in financial transactions and create, liquidate, purchase, and sell financial assets such as securities, bonds, and insurance. Major finance and insurance companies include AIG, Bank of America, Citigroup, Fidelity, Goldman Sachs, JPMorgan Chase, MetLife, and Wells Fargo (all based in the US), as well as Allianz (Germany), AXA (France), BNP Paribas (France), and Industrial and Commercial Bank of China. Demand is driven by business activity, returns on investments, and consumer income. The profitability of individual companies depends on marketing, efficient operations, and investment expertise. Large companies often have advantages in access to cheaper capital, participation in large-scale transactions, and name recognition. Small companies can compete effectively through customer service, knowledge of the local market, and specialization. The sector is concentrated: the largest 50 US companies account for nearly 50 percent of sales. Major financial and insurance products and services include loans, financial services, investment advice, insurance products, transactions processing, trading financial instruments, and asset management. Financial and insurance firms create, liquidate, or change ownership of financial assets such as stocks, bonds, options, and insurance. Insurance carriers account for about 45 percent of sector revenue, banks and credit unions for about 20 percent, and securities firms for 15 percent. ",http://www.hoovers.com/industry-facts.finance-insurance-sector.1298.html
Forest Products & Paper,"Companies in this industry sector grow crops, raise or fatten animals for animal products, and grow and harvest timber. Major crop production companies include US-based Dole Food and Fresh Del Monte Produce; and Amaggi Exportação e Importação (Brazil) and Total Produce (Ireland). Major animal production companies include US-based Dean Foods, Pilgrim's Pride, and Smithfield Foods (owned by Shuanghui International), as well as JBS (Brazil) and Danish Crown (Denmark). Major timber operations include US-based Plum Creek Timber, Rayonier, and Weyerhaeuser; and Stora Enso (Finland) and Svenska Cellulosa (Sweden). Demand is driven by government agricultural policy programs, food consumption trends, and lumber demand. Profitability depends on efficient operations. Large companies have advantages in vertically integrated operations and economies of scale. Small operations can compete effectively by supplying local markets, specializing in heirloom, organic, or nongenetically modified (GM) crops, or raising animals in less restrictive environments on hormone-free diets. Major US crops include corn, soybeans, fruits and nuts, and wheat. Other major crops include vegetables and melons, cotton, and potatoes. Of all cropland farms, nearly 40 percent focus on grain, oilseed, or dry beans/peas; these farms account for 80 percent of all cropland revenue. ",http://www.hoovers.com/industry-facts.agriculture-forestry-sector.2026.html
Hand/ Machine Tools,"Companies in this industry are primarily engaged in manufacturing metal cutlery, nonpowered hand and edge tools, saw blades, metal kitchen utensils, and metal kitchen pots and pans. Major US companies include Blount International, Fiskars, Klein Tools, Lifetime Brands, LS Starrett, Snap-on, and the tools units of Stanley Black & Decker and Newell Rubbermaid.  Demand depends heavily on the construction and building repair industries. The profitability of individual companies depends on effective marketing and efficient production. Large companies have economies of scale in purchasing and production. Small firms can compete by making specialty products. The US industry is concentrated: the 50 largest companies account for about 65 percent of the revenue.
Handtools such as wrenches, hammers, scissors, vises, clamps, screwdrivers, pliers, chisels, and measuring devices, account for about 60 percent of industry revenue. Cutlery, including kitchen knives, sporting knives, razor blades, and ""flatware"" (table knives, forks and spoons), accounts for around 15 percent of industry revenue. Kitchen utensils, pots, and pans also account for about 15 percent; saw blades and handsaws, about 10 percent.
",http://www.hoovers.com/industry-facts.handtool-cutlery-flatware-manufacturing.1996.html 
Hardware,"Companies in this industry manufacture hardware (including metal hinges, handles, keys, and locks), and/or fasteners (including metal nuts, bolts, screws, and rivets). Major US companies include Illinois Tool Works, Precision Castparts, Simpson Manufacturing, and MNP Corporation. 
Demand is driven by the needs of other industrial companies, and to a lesser extent by consumer spending. The profitability of individual companies depends on technical expertise and efficiency of operations. Large companies have economies of scale in purchasing raw materials. The specialized nature and use of many products allows smaller companies to compete effectively. The hardware segment is concentrated: the top 50 companies account for more than 75 percent of segment revenue. The fastener segment is fragmented: the top 50 companies account for 30 percent of segment revenue. Fasteners account for about 80 percent of industry revenue; hardware accounts for about 20 percent. Specific fastener products include ferrous and nonferrous bolts, nuts, screws, washers, rivets, nails, staples, tacks, cotter and dowel pins, hose clamps, hooks and latches, toggle bolts, and turnbuckles. Major hardware products include metal hinges, handles, and brackets; casters; key blanks; and locks (except coin-operated or time-locks).
",http://www.hoovers.com/industry-facts.hardware-fastener-manufacturing.1395.html 
Healthcare,"Companies in this industry provide a wide range of health care and social services through hospitals, doctors' offices, nursing homes, outpatient surgery centers, and other facilities. Major US companies include Ascension Health, Fresenius, HCA, Kaiser Permanente, and Tenet Healthcare.
Demand for health care services is driven by demographics and advances in medical care and technology. The profitability of individual companies depends on efficient operations and, in the case of many nonprofit health care providers, obtaining grants and federal funds. Large companies have advantages in accessing the latest medical research, buying supplies, offering a wide range of services, and negotiating contracts with health insurers. Small institutions can compete successfully by serving a limited geographical area, offering specialized services, or building a local reputation for quality care. The US health care sector is highly fragmented: the top 50 organizations generate about 15 percent of revenue. Major services include hospital medical care (45 percent of industry revenue) and outpatient care provided by physicians (20 percent). Other services include dental work, urgent care, elderly and hospice care, and social assistance. Health care in the US is led by for-profit entities, an exception to the global norm of nationalized medicine. However, of the 6,500 US hospitals, around 75 percent are not-for-profit. Most doctor offices, nursing homes, outpatient and urgent care centers, and day care facilities are run as for-profit enterprises. 
",http://www.hoovers.com/industry-facts.health-care-sector.1374.html
Home Builders,"Companies in this industry provide support and maintenance services primarily to commercial building owners. Examples of building services include lawn care, pest control, janitorial and sanitation services, and facility maintenance. Companies within this industry supply their own staff to carry out these support activities, but they are not involved with or responsible for the client's business.",http://www.hoovers.com/industry-facts.building-services.1067.html
Home Furnishings,"Companies in this industry sell new home furnishings, such as decorative items, kitchen and bath products, linens, and window treatments, from physical retail locations. Major US companies include Bed Bath & Beyond, Garden Ridge, Pier 1 Imports, Restoration Hardware, Sur La Table, and Williams-Sonoma.  Demand is driven by consumer income. Large companies compete through volume purchasing, breadth of products, and effective merchandising and marketing. Small companies focus on a market segment and compete through depth of products and superior customer service. The industry is concentrated: the 50 largest US companies account for about 75 percent of industry revenue. Major product categories are domestics (17 percent of sales), decorative accessories (15 percent), and cookware (10 percent). Domestics are towels, sheets, blankets, and table linens. Decorative accessories include lamps, mirrors, pictures, clocks, and desk sets. Other products include window treatments, dinnerware, glassware, and small appliances.",http://www.hoovers.com/industry-facts.home-furnishings-stores.1893.html
Houseware,"Companies in this industry manufacture consumer products that include kitchen utensils and gadgets as well as collectibles, giftware, and storage bins. Housewares are typically sold through specialty retailers, department stores, and home furnishings outlets. Manufacturers of small electric appliances are not included in the industry.",http://www.hoovers.com/industry-facts.housewares-manufacturing.1182.html 
Insurance,"Companies in this industry provide insurance-related products and services. Policy lines include life insurance, property and casualty insurance, health insurance, surety insurance, title insurance, credit insurance, and mortgage insurance. Companies that provide reinsurance coverage, insurance and reinsurance brokerage services, and risk management services are also included in this industry.",http://www.hoovers.com/industry-facts.insurance.1409.html
Iron/ Steel,"Companies in this industry engage in converting pig iron to steel, making steel, and manufacturing steel shapes, pipes, and tubes. Major companies include Nucor and United States Steel (both of the US), as well as ArcelorMittal (Luxembourg), JFE (Japan), Jiangsu Shagang (China), POSCO (South Korea), Tata Steel (India), and ThyssenKrupp (Germany).  Demand comes largely from manufacturers of durable goods such as motor vehicles, machinery, containers, and construction steel. The profitability of individual companies depends on efficient operations, because most products are commodities sold based on price. Big companies have large economies of scale in production. Accordingly, most producers of secondary products buy raw metal from the large producers. Small companies can compete by serving regional markets or producing specialty products. The US industry is highly concentrated: the 50 largest companies generate more than 90 percent of revenue.  Major products include steel and steel shapes (bar, plate, rod, sheet, strip, and wire), as well as steel pipe and tube. Other activities include reduction of iron ore, manufacturing pig iron, making steel from pig iron, and manufacturing ferroalloys (steel alloys employing other elements including silicon, manganese, chromium, tungsten, titanium, and molybdenum).",http://www.hoovers.com/industry-facts.steel-production.1484.html
Leisure Time,"Companies in this industry own or manage leisure properties, including golf courses and movie theaters. Some REITs invest in a particular property type or geographical region. As a real estate investment trust, these companies are structured as public corporations with special tax and ownership regulations. ",http://www.hoovers.com/industry-facts.leisure-entertainment-reits.1510.html
Lodging,"Companies in this industry provide accommodations for vacationers and travelers. Types of lodging can include hotels, motels, casino hotels, recreational vehicle (RV) parks, rooming and boarding houses, and bed-and-breakfast inns. Some companies in this industry also offer services such as laundry and meals on-site.",http://www.hoovers.com/industry-facts.lodging.2002.html
Machinery,"Companies in this industry manufacture various kinds of machinery used in agriculture, mining, construction, or manufacturing. Major companies include Applied Materials, Baker Hughes, Caterpillar, Deere, divisions of General Electric, and Kennametal (all based in the US), along with Canon (Japan), Fiat Industrial (Italy), Guangxi LiuGong Machinery (China), Mitsubishi Heavy Industries (Japan), Sandvik (Sweden), and Tetra Laval International (Switzerland). Demand for machinery depends on overall industrial activity and on the health of sectors such as agriculture, construction, manufacturing, oil and gas exploration and production, and power generation. The profitability of individual companies depends on engineering expertise and efficient production. Large companies have economies of scale in purchasing. Small companies can compete effectively by specializing. The US industry, which is fragmented overall, includes numerous segments that are concentrated.  Major products are farm and construction machinery, metalworking and other manufacturing machinery, HVAC and commercial refrigeration equipment, and general-use machinery such as engines and pumps. While some products, such as tractors or heaters, are finished products, others, like motors, are components used in further production, and some, like textile looms, are custom-designed for a particular manufacturing process.",http://www.hoovers.com/industry-facts.machinery-manufacturing.1397.html
Media & Entertainment,"Companies in this industry produce, process, or distribute information and entertainment content for books and newspapers, motion pictures and music recordings, and radio and TV programming, as well as for the Internet and software. In the US, the media industry is dominated by six conglomerates: CBS Corp, Comcast, Disney, Time Warner, Twenty-First Century Fox, and Viacom. Major international companies include Bertelsmann (Germany), BSkyB (the UK), and Vivendi (France).  Demand is driven by consumer spending and leisure time. The profitability of individual companies depends on effective marketing and creative capital. Large companies have advantages in distribution because they can reach mass audiences through multiple channels. Small companies can compete effectively by targeting narrow audience segments with niche products.  Major revenue sources are telecommunications services (about 45 percent of total); traditional publishing, including books, newspapers, magazines, and software (about 20 percent); and radio and TV content distribution, including broadcasting, cable, and other pay TV subscription services (10 percent). Additional products and services include movie production and distribution; music publishing, licensing, and recording; Internet publishing and Web portals; and data processing. ",http://www.hoovers.com/industry-facts.media.1450.html
Mining,"Companies in this industry develop mine sites; mine and quarry coal, metal ores, and nonmetallic minerals; and prepare extracted materials. Major companies include US-based Alpha Natural Resources, Freeport-McMoRan Copper & Gold, Peabody Energy, and Vulcan Materials; BHP Billiton and Rio Tinto (both dually headquartered in Australia and the UK); ShenHua Group (China); Vale (Brazil); and Xstrata (Switzerland). Demand for coal comes mainly from generators of electricity. Metal ore demand is driven by industrial production. Nonmetallic mineral demand is driven by construction spending and agricultural spending on fertilizers. Large companies can afford to discover and develop new deposits and increase reserves. Small companies typically own just one mine, limit exploration to that one property, and operate it as efficiently as possible.
Major products include coal (40 percent of industry revenue); nonmetallic minerals (32 percent); and metal ore (28 percent). Within the coal sector, primary products are bituminous coal, subbituminous coal, and lignite. Major nonmetallic minerals are crushed and broken limestone; construction sand and gravel; crushed and broken granite; potash, soda, and borate; and phosphate rock. Crushed stone, sand, and gravel are also referred to as aggregates. Copper and nickel, gold ore, and iron ore are major metallic ore products.
",http://www.hoovers.com/industry-facts.mining.1474.html
Miscellaneous Manufacturing,"Companies in this industry manufacture a wide variety of goods. Products include gaming equipment and signs, as well as buttons, brooms, mops, needles, and pins. The industry also includes companies that make Christmas tree ornaments, fly swatters, and wigs. The Manufacturing sector comprises establishments engaged in the mechanical, physical, or chemical transformation of materials, substances, or components into new products. 
Establishments in the Manufacturing sector are often described as plants, factories, or mills and characteristically use power-driven machines and materials-handling equipment. However, establishments that transform materials or substances into new products by hand or in the worker's home and those engaged in selling to the general public products made on the same premises from which they are sold, such as bakeries, candy stores, and custom tailors, may also be included in this sector. Manufacturing establishments may process materials or may contract with other establishments to process their materials for them. Both types of establishments are included in manufacturing.
",http://www.bls.gov/iag/tgs/iag31-33.htm 
